id_cp_interaction,interacting_pair,partner_a,partner_b,gene_a,gene_aName,gene_b,gene_bName,secreted,receptor_a,receptor_b,annotation_strategy,is_integrin,rank,interacting_cell,value,id,PreNonEffectiveScore,PostNonEffectiveScore,NonEffectiveRatio,NonEffectiveFoldChange,PreEffectiveScore,PostEffectiveScore,EffectiveRatio,EffectiveFoldChange,EffectiveVsNonEffectiveRatio,FoldChange(EffectiveCombineNonEffective),FoldChange,LigandCellset,ReceptorCellset
CPI-SS09A3FA737,NAMPT_P2RY6,simple:P43490,simple:Q15077,ENSG00000105835,NAMPT,ENSG00000171631,P2RY6,TRUE,FALSE,TRUE,"IMEx,IntAct",FALSE,0.056,Plasma_cells.pDCs,3.356,NAMPT_P2RY6-Plasma_cells.pDCs,3.356,3.318,0.988676996,0.5-2,2.521,2.732,1.083696946,0.5-2,1.096108183,0.5-2,0.5-2,Plasma_cells,pDCs
CPI-SS065F7DA2A,COPA_P2RY6,simple:P53621,simple:Q15077,ENSG00000122218,COPA,ENSG00000171631,P2RY6,TRUE,FALSE,TRUE,"IMEx,IntAct",FALSE,0.056,Plasma_cells.pDCs,3.441,COPA_P2RY6-Plasma_cells.pDCs,3.441,3.393,0.986050567,0.5-2,2.521,2.782,1.103530345,0.5-2,1.119141738,0.5-2,0.5-2,Plasma_cells,pDCs
CPI-SS0E2431C09,PDCD1_FAM3C,simple:Q15116,simple:Q92520,ENSG00000188389,PDCD1,ENSG00000196937,FAM3C,TRUE,TRUE,FALSE,InnateDB-All,FALSE,0.093,Tcell_prolif.B_cells,0.553,PDCD1_FAM3C-Tcell_prolif.B_cells,0.553,0.536,0.96925859,0.5-2,,,,,1.031716417,0.5-2,0.5-2,Tcell_prolif,B_cells
CPI-SS0D4BF6CA3,CD27_CD70,simple:P26842,simple:P32970,ENSG00000139193,CD27,ENSG00000125726,CD70,TRUE,TRUE,FALSE,curated,FALSE,0.108,Tcell_prolif.B_cells,1.44,CD27_CD70-Tcell_prolif.B_cells,1.44,1.266,0.879166667,0.5-2,2.676,1.959,0.73206278,0.5-2,0.832678043,0.5-2,0.5-2,Tcell_prolif,B_cells
CPI-SS02ACCF1F7,MIF_TNFRSF14,simple:P14174,simple:Q92956,ENSG00000240972,MIF,ENSG00000273936,TNFRSF14,TRUE,FALSE,TRUE,"I2D,IntAct",FALSE,0.176,Tcell_prolif.B_cells,6.388,MIF_TNFRSF14-Tcell_prolif.B_cells,6.388,7.881,1.233719474,0.5-2,5.66,6.716,1.186572438,0.5-2,0.961784638,0.5-2,0.5-2,Tcell_prolif,B_cells
CPI-SS019C98396,TNFSF14_TNFRSF14,simple:O43557,simple:Q92956,ENSG00000125735,TNFSF14,ENSG00000273936,TNFRSF14,TRUE,FALSE,TRUE,curated,FALSE,0.185,Tcell_prolif.B_cells,0.662,TNFSF14_TNFRSF14-Tcell_prolif.B_cells,0.662,0.948,1.432024169,0.5-2,,,,,0.698312236,0.5-2,0.5-2,Tcell_prolif,B_cells
CPI-SS00B1BEE64,CD2_CD58,simple:P06729,simple:P19256,ENSG00000116824,CD2,ENSG00000116815,CD58,FALSE,TRUE,FALSE,curated,FALSE,0.225,Tcell_prolif.B_cells,3.784,CD2_CD58-Tcell_prolif.B_cells,3.784,3.322,0.877906977,0.5-2,,,,,1.139072847,0.5-2,0.5-2,Tcell_prolif,B_cells
CPI-SS0DBA4D668,DPP4_CXCL12,simple:P27487,simple:P48061,ENSG00000197635,DPP4,ENSG00000107562,CXCL12,TRUE,TRUE,FALSE,curated,FALSE,0.028,Tcell_prolif.CAFs,0.532,DPP4_CXCL12-Tcell_prolif.CAFs,0.532,2.415,4.539473684,>2 or <0.5,,,,,0.220289855,>2 or <0.5,>2 or <0.5,Tcell_prolif,CAFs
CPI-SS07D71C546,NOTCH2_IL24,simple:Q04721,simple:Q13007,ENSG00000134250,NOTCH2,ENSG00000162892,IL24,TRUE,TRUE,FALSE,"IMEx,InnateDB-All,MINT",FALSE,0.034,Tcell_prolif.CAFs,3.97,NOTCH2_IL24-Tcell_prolif.CAFs,3.97,2.044,0.514861461,0.5-2,,,,,1.942270059,0.5-2,0.5-2,Tcell_prolif,CAFs
CPI-SC0C8B4C056,CD40LG_a5b1 complex,simple:P29965,complex:a5b1 complex,ENSG00000102245,CD40LG,,#N/A,TRUE,FALSE,FALSE,curated,TRUE,0.046,Tcell_prolif.CAFs,0.919,CD40LG_a5b1 complex-Tcell_prolif.CAFs,0.919,0.601,0.653971708,0.5-2,,,,,1.529118137,0.5-2,0.5-2,Tcell_prolif,CAFs
CPI-SS0859C173B,TNFSF14_LTBR,simple:O43557,simple:P36941,ENSG00000125735,TNFSF14,ENSG00000111321,LTBR,TRUE,FALSE,TRUE,curated,FALSE,0.074,Tcell_prolif.CAFs,0.587,TNFSF14_LTBR-Tcell_prolif.CAFs,0.587,0.659,1.122657581,0.5-2,,,,,0.890743551,0.5-2,0.5-2,Tcell_prolif,CAFs
CPI-SS0E2431C09,PDCD1_FAM3C,simple:Q15116,simple:Q92520,ENSG00000188389,PDCD1,ENSG00000196937,FAM3C,TRUE,TRUE,FALSE,InnateDB-All,FALSE,0.093,Tcell_prolif.CAFs,0.784,PDCD1_FAM3C-Tcell_prolif.CAFs,0.784,0.8,1.020408163,0.5-2,1.14,1.114,0.977192982,0.5-2,0.957649123,0.5-2,0.5-2,Tcell_prolif,CAFs
CPI-SS02ACCF1F7,MIF_TNFRSF14,simple:P14174,simple:Q92956,ENSG00000240972,MIF,ENSG00000273936,TNFRSF14,TRUE,FALSE,TRUE,"I2D,IntAct",FALSE,0.176,Tcell_prolif.CAFs,6.002,MIF_TNFRSF14-Tcell_prolif.CAFs,6.002,7.269,1.211096301,0.5-2,5.306,5.87,1.106294761,0.5-2,0.91346556,0.5-2,0.5-2,Tcell_prolif,CAFs
CPI-SS0C4E86714,TNFRSF1B_GRN,simple:P20333,simple:P28799,ENSG00000028137,TNFRSF1B,ENSG00000030582,GRN,TRUE,TRUE,FALSE,"IMEx,InnateDB-All,MINT",FALSE,0.272,Tcell_prolif.CAFs,2.054,TNFRSF1B_GRN-Tcell_prolif.CAFs,2.054,1.658,0.807205453,0.5-2,,,,,1.238841978,0.5-2,0.5-2,Tcell_prolif,CAFs
CPI-SS0E292C126,KLRB1_CLEC2D,simple:Q12918,simple:Q9UHP7,ENSG00000111796,KLRB1,ENSG00000069493,CLEC2D,FALSE,TRUE,TRUE,curated,FALSE,0.105,Tcell_prolif.CD4_T_cells,3.015,KLRB1_CLEC2D-Tcell_prolif.CD4_T_cells,3.015,2.582,0.856384743,0.5-2,,,,,1.167699458,0.5-2,0.5-2,Tcell_prolif,CD4_T_cells
CPI-SC063BC3DDE,ICAM2_aLb2 complex,simple:P13598,complex:aLb2 complex,ENSG00000108622,ICAM2,,#N/A,FALSE,FALSE,FALSE,curated,TRUE,0.127,Tcell_prolif.CD4_T_cells,0.559,ICAM2_aLb2 complex-Tcell_prolif.CD4_T_cells,0.559,0.553,0.989266547,0.5-2,,,,,1.01084991,0.5-2,0.5-2,Tcell_prolif,CD4_T_cells
CPI-SS087321EB5,SELL_SELPLG,simple:P14151,simple:Q14242,ENSG00000188404,SELL,ENSG00000110876,SELPLG,FALSE,FALSE,TRUE,curated,FALSE,0.157,Tcell_prolif.CD4_T_cells,1.957,SELL_SELPLG-Tcell_prolif.CD4_T_cells,1.957,1.924,0.983137455,0.5-2,,,,,1.017151767,0.5-2,0.5-2,Tcell_prolif,CD4_T_cells
CPI-SS02ACCF1F7,MIF_TNFRSF14,simple:P14174,simple:Q92956,ENSG00000240972,MIF,ENSG00000273936,TNFRSF14,TRUE,FALSE,TRUE,"I2D,IntAct",FALSE,0.176,Tcell_prolif.CD4_T_cells,6.399,MIF_TNFRSF14-Tcell_prolif.CD4_T_cells,6.399,7.666,1.197999687,0.5-2,5.623,6.171,1.097456874,0.5-2,0.916074425,0.5-2,0.5-2,Tcell_prolif,CD4_T_cells
CPI-SS019C98396,TNFSF14_TNFRSF14,simple:O43557,simple:Q92956,ENSG00000125735,TNFSF14,ENSG00000273936,TNFRSF14,TRUE,FALSE,TRUE,curated,FALSE,0.185,Tcell_prolif.CD4_T_cells,0.673,TNFSF14_TNFRSF14-Tcell_prolif.CD4_T_cells,0.673,0.733,1.089153046,0.5-2,,,,,0.918144611,0.5-2,0.5-2,Tcell_prolif,CD4_T_cells
CPI-SC0329D5397,ICAM3_aLb2 complex,simple:P32942,complex:aLb2 complex,ENSG00000076662,ICAM3,,#N/A,FALSE,FALSE,FALSE,curated,TRUE,0.21,Tcell_prolif.CD4_T_cells,0.92,ICAM3_aLb2 complex-Tcell_prolif.CD4_T_cells,0.92,0.966,1.05,0.5-2,,,,,0.952380952,0.5-2,0.5-2,Tcell_prolif,CD4_T_cells
CPI-SS02A0FF87F,FAM3C_CLEC2D,simple:Q92520,simple:Q9UHP7,ENSG00000196937,FAM3C,ENSG00000069493,CLEC2D,TRUE,FALSE,TRUE,"IMEx,InnateDB-All,IntAct",FALSE,0.216,Tcell_prolif.CD4_T_cells,2.096,FAM3C_CLEC2D-Tcell_prolif.CD4_T_cells,2.096,2.155,1.028148855,0.5-2,2.018,2.549,1.263131814,0.5-2,1.228549551,0.5-2,0.5-2,Tcell_prolif,CD4_T_cells
CPI-SS00B1BEE64,CD2_CD58,simple:P06729,simple:P19256,ENSG00000116824,CD2,ENSG00000116815,CD58,FALSE,TRUE,FALSE,curated,FALSE,0.225,Tcell_prolif.CD4_T_cells,3.357,CD2_CD58-Tcell_prolif.CD4_T_cells,3.357,3.23,0.962168603,0.5-2,4.115,4.405,1.070473876,0.5-2,1.112563716,0.5-2,0.5-2,Tcell_prolif,CD4_T_cells
CPI-SS087321EB5,SELL_SELPLG,simple:P14151,simple:Q14242,ENSG00000188404,SELL,ENSG00000110876,SELPLG,FALSE,FALSE,TRUE,curated,FALSE,0.157,Tcell_prolif.CD8_act_T_cells,1.487,SELL_SELPLG-Tcell_prolif.CD8_act_T_cells,1.487,1.775,1.193678547,0.5-2,,,,,0.837746479,0.5-2,0.5-2,Tcell_prolif,CD8_act_T_cells
CPI-SS02ACCF1F7,MIF_TNFRSF14,simple:P14174,simple:Q92956,ENSG00000240972,MIF,ENSG00000273936,TNFRSF14,TRUE,FALSE,TRUE,"I2D,IntAct",FALSE,0.176,Tcell_prolif.CD8_act_T_cells,6.424,MIF_TNFRSF14-Tcell_prolif.CD8_act_T_cells,6.424,7.687,1.196606476,0.5-2,5.773,6.062,1.050060627,0.5-2,0.877532128,0.5-2,0.5-2,Tcell_prolif,CD8_act_T_cells
CPI-SS019C98396,TNFSF14_TNFRSF14,simple:O43557,simple:Q92956,ENSG00000125735,TNFSF14,ENSG00000273936,TNFRSF14,TRUE,FALSE,TRUE,curated,FALSE,0.185,Tcell_prolif.CD8_act_T_cells,0.698,TNFSF14_TNFRSF14-Tcell_prolif.CD8_act_T_cells,0.698,0.754,1.080229226,0.5-2,,,,,0.925729443,0.5-2,0.5-2,Tcell_prolif,CD8_act_T_cells
CPI-SS0898D7F7F,TNFRSF10B_TNFSF10,simple:O14763,simple:P50591,ENSG00000120889,TNFRSF10B,ENSG00000121858,TNFSF10,TRUE,TRUE,FALSE,curated,FALSE,0.102,Tcell_prolif.CD8_ex_T_cells,0.586,TNFRSF10B_TNFSF10-Tcell_prolif.CD8_ex_T_cells,0.586,0.925,1.578498294,0.5-2,,,,,0.633513513,0.5-2,0.5-2,Tcell_prolif,CD8_ex_T_cells
CPI-SS0E292C126,KLRB1_CLEC2D,simple:Q12918,simple:Q9UHP7,ENSG00000111796,KLRB1,ENSG00000069493,CLEC2D,FALSE,TRUE,TRUE,curated,FALSE,0.105,Tcell_prolif.CD8_ex_T_cells,4.408,KLRB1_CLEC2D-Tcell_prolif.CD8_ex_T_cells,4.408,3.058,0.693738657,0.5-2,,,,,1.44146501,0.5-2,0.5-2,Tcell_prolif,CD8_ex_T_cells
CPI-SC063BC3DDE,ICAM2_aLb2 complex,simple:P13598,complex:aLb2 complex,ENSG00000108622,ICAM2,,#N/A,FALSE,FALSE,FALSE,curated,TRUE,0.127,Tcell_prolif.CD8_ex_T_cells,0.605,ICAM2_aLb2 complex-Tcell_prolif.CD8_ex_T_cells,0.605,0.602,0.995041322,0.5-2,0.786,1.008,1.282442748,0.5-2,1.288833659,0.5-2,0.5-2,Tcell_prolif,CD8_ex_T_cells
CPI-SS087321EB5,SELL_SELPLG,simple:P14151,simple:Q14242,ENSG00000188404,SELL,ENSG00000110876,SELPLG,FALSE,FALSE,TRUE,curated,FALSE,0.157,Tcell_prolif.CD8_ex_T_cells,1.51,SELL_SELPLG-Tcell_prolif.CD8_ex_T_cells,1.51,2.193,1.452317881,0.5-2,,,,,0.688554491,0.5-2,0.5-2,Tcell_prolif,CD8_ex_T_cells
CPI-SS02ACCF1F7,MIF_TNFRSF14,simple:P14174,simple:Q92956,ENSG00000240972,MIF,ENSG00000273936,TNFRSF14,TRUE,FALSE,TRUE,"I2D,IntAct",FALSE,0.176,Tcell_prolif.CD8_ex_T_cells,6.314,MIF_TNFRSF14-Tcell_prolif.CD8_ex_T_cells,6.314,7.483,1.185144124,0.5-2,5.504,6.113,1.110646802,0.5-2,0.937140707,0.5-2,0.5-2,Tcell_prolif,CD8_ex_T_cells
CPI-SC0329D5397,ICAM3_aLb2 complex,simple:P32942,complex:aLb2 complex,ENSG00000076662,ICAM3,,#N/A,FALSE,FALSE,FALSE,curated,TRUE,0.21,Tcell_prolif.CD8_ex_T_cells,0.966,ICAM3_aLb2 complex-Tcell_prolif.CD8_ex_T_cells,0.966,1.015,1.050724638,0.5-2,1.199,1.455,1.213511259,0.5-2,1.154927956,0.5-2,0.5-2,Tcell_prolif,CD8_ex_T_cells
CPI-SS02A0FF87F,FAM3C_CLEC2D,simple:Q92520,simple:Q9UHP7,ENSG00000196937,FAM3C,ENSG00000069493,CLEC2D,TRUE,FALSE,TRUE,"IMEx,InnateDB-All,IntAct",FALSE,0.216,Tcell_prolif.CD8_ex_T_cells,3.49,FAM3C_CLEC2D-Tcell_prolif.CD8_ex_T_cells,3.49,2.631,0.753868195,0.5-2,3.579,3.666,1.024308466,0.5-2,1.358736809,0.5-2,0.5-2,Tcell_prolif,CD8_ex_T_cells
CPI-SS00B1BEE64,CD2_CD58,simple:P06729,simple:P19256,ENSG00000116824,CD2,ENSG00000116815,CD58,FALSE,TRUE,FALSE,curated,FALSE,0.225,Tcell_prolif.CD8_ex_T_cells,3.507,CD2_CD58-Tcell_prolif.CD8_ex_T_cells,3.507,3.478,0.991730824,0.5-2,4.568,4.591,1.005035026,0.5-2,1.013415134,0.5-2,0.5-2,Tcell_prolif,CD8_ex_T_cells
CPI-SS0049FD74F,TNFRSF10B_FASLG,simple:O14763,simple:P48023,ENSG00000120889,TNFRSF10B,ENSG00000117560,FASLG,TRUE,TRUE,FALSE,"I2D,InnateDB-All",FALSE,0.046,Tcell_prolif.CD8_mem_T_cells,0.658,TNFRSF10B_FASLG-Tcell_prolif.CD8_mem_T_cells,0.658,0.646,0.981762918,0.5-2,,,,,1.018575851,0.5-2,0.5-2,Tcell_prolif,CD8_mem_T_cells
CPI-SS03A0C857B,FAS_FASLG,simple:P25445,simple:P48023,ENSG00000026103,FAS,ENSG00000117560,FASLG,TRUE,TRUE,FALSE,curated,FALSE,0.062,Tcell_prolif.CD8_mem_T_cells,1.279,FAS_FASLG-Tcell_prolif.CD8_mem_T_cells,1.279,0.985,0.770132916,0.5-2,,,,,1.298477158,0.5-2,0.5-2,Tcell_prolif,CD8_mem_T_cells
CPI-SS0E292C126,KLRB1_CLEC2D,simple:Q12918,simple:Q9UHP7,ENSG00000111796,KLRB1,ENSG00000069493,CLEC2D,FALSE,TRUE,TRUE,curated,FALSE,0.105,Tcell_prolif.CD8_mem_T_cells,3.751,KLRB1_CLEC2D-Tcell_prolif.CD8_mem_T_cells,3.751,3.032,0.808317782,0.5-2,,,,,1.237137203,0.5-2,0.5-2,Tcell_prolif,CD8_mem_T_cells
CPI-SS0A4F27388,TNFRSF1A_FASLG,simple:P19438,simple:P48023,ENSG00000067182,TNFRSF1A,ENSG00000117560,FASLG,TRUE,TRUE,FALSE,"I2D,InnateDB-All",FALSE,0.123,Tcell_prolif.CD8_mem_T_cells,0.783,TNFRSF1A_FASLG-Tcell_prolif.CD8_mem_T_cells,0.783,0.813,1.038314176,0.5-2,,,,,0.963099631,0.5-2,0.5-2,Tcell_prolif,CD8_mem_T_cells
CPI-SS087321EB5,SELL_SELPLG,simple:P14151,simple:Q14242,ENSG00000188404,SELL,ENSG00000110876,SELPLG,FALSE,FALSE,TRUE,curated,FALSE,0.157,Tcell_prolif.CD8_mem_T_cells,1.774,SELL_SELPLG-Tcell_prolif.CD8_mem_T_cells,1.774,1.814,1.022547914,0.5-2,,,,,0.977949284,0.5-2,0.5-2,Tcell_prolif,CD8_mem_T_cells
CPI-SS02ACCF1F7,MIF_TNFRSF14,simple:P14174,simple:Q92956,ENSG00000240972,MIF,ENSG00000273936,TNFRSF14,TRUE,FALSE,TRUE,"I2D,IntAct",FALSE,0.176,Tcell_prolif.CD8_mem_T_cells,6.284,MIF_TNFRSF14-Tcell_prolif.CD8_mem_T_cells,6.284,7.485,1.191120306,0.5-2,5.504,6.056,1.100290698,0.5-2,0.923744388,0.5-2,0.5-2,Tcell_prolif,CD8_mem_T_cells
CPI-SS02A0FF87F,FAM3C_CLEC2D,simple:Q92520,simple:Q9UHP7,ENSG00000196937,FAM3C,ENSG00000069493,CLEC2D,TRUE,FALSE,TRUE,"IMEx,InnateDB-All,IntAct",FALSE,0.216,Tcell_prolif.CD8_mem_T_cells,2.832,FAM3C_CLEC2D-Tcell_prolif.CD8_mem_T_cells,2.832,2.605,0.919844633,0.5-2,2.794,3.007,1.076234789,0.5-2,1.170018012,0.5-2,0.5-2,Tcell_prolif,CD8_mem_T_cells
CPI-SS00B1BEE64,CD2_CD58,simple:P06729,simple:P19256,ENSG00000116824,CD2,ENSG00000116815,CD58,FALSE,TRUE,FALSE,curated,FALSE,0.225,Tcell_prolif.CD8_mem_T_cells,3.437,CD2_CD58-Tcell_prolif.CD8_mem_T_cells,3.437,3.297,0.959266802,0.5-2,4.469,4.604,1.0302081,0.5-2,1.073953667,0.5-2,0.5-2,Tcell_prolif,CD8_mem_T_cells
CPI-SS016EE0084,PDCD1_CD274,simple:Q15116,simple:Q9NZQ7,ENSG00000276977,PDCD1,ENSG00000120217,CD274,FALSE,TRUE,TRUE,curated,FALSE,0.009,Tcell_prolif.DCs,0.917,PDCD1_CD274-Tcell_prolif.DCs,0.917,1.022,1.114503817,0.5-2,1.233,1.386,1.124087591,0.5-2,1.00859914,0.5-2,0.5-2,Tcell_prolif,DCs
CPI-SS0F5B6B186,PDCD1_PDCD1LG2,simple:Q15116,simple:Q9BQ51,ENSG00000276977,PDCD1,ENSG00000197646,PDCD1LG2,TRUE,TRUE,TRUE,curated,FALSE,0.009,Tcell_prolif.DCs,0.538,PDCD1_PDCD1LG2-Tcell_prolif.DCs,0.538,0.682,1.267657993,0.5-2,0.828,1.383,1.670289855,0.5-2,1.317618683,0.5-2,0.5-2,Tcell_prolif,DCs
CPI-SS003610FF9,CXCR3_CCL19,simple:P49682,simple:Q99731,ENSG00000186810,CXCR3,ENSG00000172724,CCL19,TRUE,TRUE,FALSE,guidetopharmacology.org,FALSE,0.012,Tcell_prolif.DCs,2.923,CXCR3_CCL19-Tcell_prolif.DCs,2.923,4.485,1.534382484,0.5-2,2.149,6.908,3.214518381,>2 or <0.5,2.094991578,>2 or <0.5,>2 or <0.5,Tcell_prolif,DCs
CPI-SS0EF1A7415,CCR4_CCL17,simple:P51679,simple:Q92583,ENSG00000183813,CCR4,ENSG00000102970,CCL17,TRUE,TRUE,FALSE,curated,FALSE,0.015,Tcell_prolif.DCs,9.327,CCR4_CCL17-Tcell_prolif.DCs,9.327,14.748,1.581215825,0.5-2,,,,,0.632424736,0.5-2,0.5-2,Tcell_prolif,DCs
CPI-CS06E556972,IL15 receptor_IL15,complex:IL15 receptor,simple:P40933,,#N/A,ENSG00000164136,IL15,TRUE,TRUE,FALSE,curated,FALSE,0.022,Tcell_prolif.DCs,1.716,IL15 receptor_IL15-Tcell_prolif.DCs,1.716,2.293,1.336247086,0.5-2,,,,,0.748364588,0.5-2,0.5-2,Tcell_prolif,DCs
CPI-SS0320FFAFC,CTLA4_CD80,simple:P16410,simple:P33681,ENSG00000163599,CTLA4,ENSG00000121594,CD80,FALSE,FALSE,TRUE,curated,FALSE,0.025,Tcell_prolif.DCs,1.583,CTLA4_CD80-Tcell_prolif.DCs,1.583,1.044,0.659507265,0.5-2,1.035,1.28,1.236714976,0.5-2,1.875210542,0.5-2,0.5-2,Tcell_prolif,DCs
CPI-SS0B0E09B1C,CTLA4_CD86,simple:P16410,simple:P42081,ENSG00000163599,CTLA4,ENSG00000114013,CD86,FALSE,FALSE,TRUE,curated,FALSE,0.025,Tcell_prolif.DCs,4.717,CTLA4_CD86-Tcell_prolif.DCs,4.717,3.331,0.706169175,0.5-2,2.144,3.267,1.523787313,0.5-2,2.157821903,0.5-2,>2 or <0.5,Tcell_prolif,DCs
CPI-SS07327E587,CD28_CD80,simple:P10747,simple:P33681,ENSG00000178562,CD28,ENSG00000121594,CD80,FALSE,FALSE,TRUE,curated,FALSE,0.028,Tcell_prolif.DCs,1.504,CD28_CD80-Tcell_prolif.DCs,1.504,1.056,0.70212766,0.5-2,0.661,1.049,1.58698941,0.5-2,2.260257643,0.5-2,>2 or <0.5,Tcell_prolif,DCs
CPI-SS077D7365D,CD28_CD86,simple:P10747,simple:P42081,ENSG00000178562,CD28,ENSG00000114013,CD86,FALSE,FALSE,TRUE,curated,FALSE,0.031,Tcell_prolif.DCs,4.638,CD28_CD86-Tcell_prolif.DCs,4.638,3.344,0.721000431,0.5-2,1.77,3.036,1.715254237,0.5-2,2.378991972,0.5-2,>2 or <0.5,Tcell_prolif,DCs
CPI-SS03133B4F2,TFRC_TNFSF13B,simple:P02786,simple:Q9Y275,ENSG00000072274,TFRC,ENSG00000102524,TNFSF13B,TRUE,TRUE,FALSE,"IMEx,IntAct",FALSE,0.046,Tcell_prolif.DCs,3.251,TFRC_TNFSF13B-Tcell_prolif.DCs,3.251,5.124,1.576130421,0.5-2,5.45,6.557,1.203119266,0.5-2,0.76333738,0.5-2,0.5-2,Tcell_prolif,DCs
CPI-SC0EB8DC52F,CD47_SIRB1 complex,simple:Q08722,complex:SIRB1 complex,ENSG00000196776,CD47,,#N/A,FALSE,TRUE,TRUE,curated,FALSE,0.056,Tcell_prolif.DCs,0.76,CD47_SIRB1 complex-Tcell_prolif.DCs,0.76,0.965,1.269736842,0.5-2,,,,,0.787564767,0.5-2,0.5-2,Tcell_prolif,DCs
CPI-SS00F282936,CXCR6_CXCL16,simple:O00574,simple:Q9H2A7,ENSG00000172215,CXCR6,ENSG00000161921,CXCL16,TRUE,TRUE,TRUE,guidetopharmacology.org,FALSE,0.077,Tcell_prolif.DCs,3.146,CXCR6_CXCL16-Tcell_prolif.DCs,3.146,3.042,0.966942149,0.5-2,5.486,3.155,0.575100255,0.5-2,0.594761802,0.5-2,0.5-2,Tcell_prolif,DCs
CPI-SS08991B378,CD6_ALCAM,simple:P30203,simple:Q13740,ENSG00000013725,CD6,ENSG00000170017,ALCAM,TRUE,FALSE,FALSE,curated,FALSE,0.102,Tcell_prolif.DCs,1.65,CD6_ALCAM-Tcell_prolif.DCs,1.65,1.499,0.908484848,0.5-2,2.039,1.881,0.922511035,0.5-2,1.015439098,0.5-2,0.5-2,Tcell_prolif,DCs
CPI-SS087321EB5,SELL_SELPLG,simple:P14151,simple:Q14242,ENSG00000188404,SELL,ENSG00000110876,SELPLG,FALSE,FALSE,TRUE,curated,FALSE,0.157,Tcell_prolif.DCs,1.366,SELL_SELPLG-Tcell_prolif.DCs,1.366,1.802,1.319180088,0.5-2,,,,,0.758046615,0.5-2,0.5-2,Tcell_prolif,DCs
CPI-SS02ACCF1F7,MIF_TNFRSF14,simple:P14174,simple:Q92956,ENSG00000240972,MIF,ENSG00000273936,TNFRSF14,TRUE,FALSE,TRUE,"I2D,IntAct",FALSE,0.176,Tcell_prolif.DCs,6.209,MIF_TNFRSF14-Tcell_prolif.DCs,6.209,7.581,1.22096956,0.5-2,5.975,6.483,1.085020921,0.5-2,0.888655177,0.5-2,0.5-2,Tcell_prolif,DCs
CPI-SS00B1BEE64,CD2_CD58,simple:P06729,simple:P19256,ENSG00000116824,CD2,ENSG00000116815,CD58,FALSE,TRUE,FALSE,curated,FALSE,0.225,Tcell_prolif.DCs,4.134,CD2_CD58-Tcell_prolif.DCs,4.134,3.582,0.866473149,0.5-2,4.789,4.487,0.936938818,0.5-2,1.0813247,0.5-2,0.5-2,Tcell_prolif,DCs
CPI-SS0C4E86714,TNFRSF1B_GRN,simple:P20333,simple:P28799,ENSG00000028137,TNFRSF1B,ENSG00000030582,GRN,TRUE,TRUE,FALSE,"IMEx,InnateDB-All,MINT",FALSE,0.272,Tcell_prolif.DCs,2.081,TNFRSF1B_GRN-Tcell_prolif.DCs,2.081,2.134,1.025468525,0.5-2,2.947,2.888,0.97997964,0.5-2,0.955640876,0.5-2,0.5-2,Tcell_prolif,DCs
CPI-SS012B7C21D,NOTCH1_DLL4,simple:P46531,simple:Q9NR61,ENSG00000148400,NOTCH1,ENSG00000128917,DLL4,FALSE,TRUE,FALSE,curated,FALSE,0.012,Tcell_prolif.Endothelial,0.598,NOTCH1_DLL4-Tcell_prolif.Endothelial,0.598,0.602,1.006688963,0.5-2,,,,,0.993355482,0.5-2,0.5-2,Tcell_prolif,Endothelial
CPI-SS08C3D27F7,NOTCH1_JAG2,simple:P46531,simple:Q9Y219,ENSG00000148400,NOTCH1,ENSG00000184916,JAG2,FALSE,TRUE,FALSE,curated,FALSE,0.012,Tcell_prolif.Endothelial,0.353,NOTCH1_JAG2-Tcell_prolif.Endothelial,0.353,0.419,1.186968839,0.5-2,,,,,0.8424821,0.5-2,0.5-2,Tcell_prolif,Endothelial
CPI-SS05B7D3407,CCL5_ACKR1,simple:P13501,simple:Q16570,ENSG00000271503,CCL5,ENSG00000213088,ACKR1,TRUE,FALSE,TRUE,curated,FALSE,0.015,Tcell_prolif.Endothelial,7.053,CCL5_ACKR1-Tcell_prolif.Endothelial,7.053,4.9,0.694739827,0.5-2,,,,,1.439387755,0.5-2,0.5-2,Tcell_prolif,Endothelial
CPI-SS0EB5AEC83,SELL_CD34,simple:P14151,simple:P28906,ENSG00000188404,SELL,ENSG00000174059,CD34,FALSE,FALSE,FALSE,curated,FALSE,0.019,Tcell_prolif.Endothelial,3.044,SELL_CD34-Tcell_prolif.Endothelial,3.044,2.816,0.925098555,0.5-2,2.077,1.889,0.909484834,0.5-2,0.9831221,0.5-2,0.5-2,Tcell_prolif,Endothelial
CPI-SS059EEFDC6,MIF_TNFRSF10D,simple:P14174,simple:Q9UBN6,ENSG00000240972,MIF,ENSG00000173530,TNFRSF10D,TRUE,FALSE,TRUE,"I2D,IntAct",FALSE,0.022,Tcell_prolif.Endothelial,6.527,MIF_TNFRSF10D-Tcell_prolif.Endothelial,6.527,7.911,1.212042286,0.5-2,6.818,6.34,0.929891464,0.5-2,0.767210414,0.5-2,0.5-2,Tcell_prolif,Endothelial
CPI-SS0DBA4D668,DPP4_CXCL12,simple:P27487,simple:P48061,ENSG00000197635,DPP4,ENSG00000107562,CXCL12,TRUE,TRUE,FALSE,curated,FALSE,0.028,Tcell_prolif.Endothelial,1.301,DPP4_CXCL12-Tcell_prolif.Endothelial,1.301,1.665,1.279784781,0.5-2,,,,,0.781381381,0.5-2,0.5-2,Tcell_prolif,Endothelial
